UNITID,AWLEVELC,XCSTOTLT,CSTOTLT,XCSTOTLM,CSTOTLM,XCSTOTLW,CSTOTLW,XCSAIANT,CSAIANT,XCSASIAT,CSASIAT,XCSBKAAT,CSBKAAT,XCSHISPT,CSHISPT,XCSNHPIT,CSNHPIT,XCSWHITT,CSWHITT,XCS2MORT,CS2MORT,XCSUNKNT,CSUNKNT,XCSNRALT,CSNRALT,XCSUND18,CSUND18,XCS18_24,CS18_24,XCS25_39,CS25_39,XCSABV40,CSABV40,XCSUNKN,CSUNKN
102368,10,R,59,R,7,R,52,R,0,R,0,R,23,R,4,R,0,R,29,R,1,R,2,R,0,R,0,R,0,R,34,R,25,R,0
102368,12,R,1,R,0,R,1,R,0,R,0,R,0,R,0,R,0,R,0,R,1,R,0,R,0,R,0,R,0,R,0,R,1,R,0
102377,5,R,410,R,159,R,251,R,6,R,2,R,366,R,1,R,1,R,4,R,17,R,13,Z,0,R,0,R,361,R,48,R,1,R,0
102377,7,R,69,R,21,R,48,Z,0,R,4,R,47,Z,0,Z,0,R,1,Z,0,R,17,Z,0,Z,0,R,25,R,44,Z,0,Z,0
102377,9,R,68,R,15,R,53,R,1,R,3,R,34,R,7,Z,0,R,11,R,1,R,11,Z,0,Z,0,Z,0,R,66,R,2,Z,0
102395,5,R,20,R,16,R,4,R,0,R,1,R,3,R,8,R,0,R,8,R,0,R,0,R,0,R,0,R,1,R,7,R,9,R,3
102395,7,R,19,R,15,R,4,R,0,R,0,R,6,R,1,R,0,R,11,R,0,R,1,R,0,R,0,R,1,R,11,R,6,R,1
102395,9,R,10,R,7,R,3,R,0,R,0,R,2,R,0,R,0,R,8,R,0,R,0,R,0,R,0,R,0,R,1,R,9,R,0
102429,2,R,207,R,56,R,151,R,0,R,2,R,43,R,7,R,0,R,144,R,8,R,2,R,1,R,1,R,114,R,77,R,15,R,0
102429,3,R,493,R,186,R,307,Z,0,R,7,R,54,R,9,Z,0,R,405,R,12,R,6,Z,0,R,1,R,328,R,133,Z,0,R,31
102429,12,R,413,R,317,R,96,R,3,R,3,R,150,R,9,R,0,R,231,R,13,R,4,R,0,R,20,R,195,R,131,R,67,R,0
102553,2,R,40,R,32,R,8,R,2,R,2,R,0,R,3,R,0,R,27,R,4,R,2,R,0,R,0,R,15,R,18,R,7,R,0
102553,3,R,444,R,143,R,301,R,19,R,43,R,11,R,42,R,1,R,251,R,57,R,17,R,3,R,10,R,172,R,188,R,74,R,0
102553,5,R,817,R,326,R,491,R,24,R,77,R,22,R,71,R,2,R,466,R,93,R,34,R,28,R,0,R,416,R,329,R,72,R,0
102553,7,R,192,R,54,R,138,R,10,R,7,R,6,R,13,R,5,R,122,R,12,R,11,R,6,R,0,R,25,R,127,R,40,R,0
102553,9,R,5,R,3,R,2,R,1,R,1,R,0,R,1,R,0,R,1,R,1,R,0,R,0,R,0,R,0,R,4,R,1,R,0
102553,10,R,43,R,8,R,35,R,3,R,1,R,0,R,7,R,0,R,25,R,5,R,2,R,0,R,0,R,2,R,21,R,20,R,0
102553,12,R,121,R,37,R,84,R,3,R,9,R,2,R,16,R,0,R,70,R,13,R,8,R,0,R,6,R,55,R,41,R,19,R,0
102580,3,R,1,R,0,R,1,R,0,R,1,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,1,R,0,R,0,R,0
102580,5,R,3,R,2,R,1,R,0,R,0,R,0,R,0,R,0,R,3,R,0,R,0,R,0,R,0,R,2,R,0,R,1,R,0
102614,2,R,131,R,46,R,85,R,28,R,5,R,6,R,10,R,1,R,67,R,6,R,8,R,0,R,2,R,37,R,54,R,38,R,0
102614,3,R,185,R,73,R,112,R,24,R,3,R,6,R,15,R,1,R,106,R,17,R,13,R,0,R,1,R,83,R,73,R,28,R,0
102614,5,R,436,R,173,R,263,R,35,R,9,R,12,R,27,R,0,R,263,R,48,R,32,R,10,R,0,R,191,R,173,R,72,R,0
102614,7,R,178,R,82,R,96,R,6,R,4,R,2,R,13,R,0,R,128,R,8,R,11,R,6,R,0,R,23,R,120,R,35,R,0
102614,9,R,31,R,16,R,15,R,4,R,2,R,0,R,0,R,0,R,12,R,1,R,6,R,6,R,0,R,0,R,20,R,11,R,0
102614,10,R,51,R,13,R,38,R,1,R,2,R,1,R,3,R,0,R,41,R,0,R,3,R,0,R,0,R,4,R,27,R,20,R,0
102614,12,R,89,R,31,R,58,R,29,R,3,R,4,R,5,R,2,R,36,R,3,R,7,R,0,R,1,R,15,R,52,R,21,R,0
102632,2,R,25,R,3,R,22,R,3,R,2,R,0,R,4,R,0,R,12,R,3,R,1,R,0,R,0,R,7,R,8,R,10,R,0
102632,3,R,66,R,21,R,45,R,6,R,7,R,0,R,8,R,1,R,30,R,9,R,5,R,0,R,0,R,29,R,31,R,6,R,0
102632,5,R,129,R,37,R,92,R,8,R,11,R,0,R,8,R,0,R,85,R,10,R,7,R,0,R,0,R,59,R,50,R,20,R,0
102632,7,R,90,R,27,R,63,R,5,R,2,R,0,R,6,R,0,R,72,R,1,R,2,R,2,R,0,R,8,R,48,R,34,R,0
102632,10,R,35,R,5,R,30,R,2,R,1,R,0,R,2,R,0,R,25,R,2,R,2,R,1,R,0,R,0,R,18,R,17,R,0
102632,12,R,119,R,66,R,53,R,8,R,11,R,1,R,12,R,0,R,65,R,8,R,11,R,3,R,1,R,53,R,47,R,18,R,0
102669,2,R,14,R,2,R,12,R,2,R,0,R,2,Z,0,R,0,R,7,Z,0,R,3,Z,0,Z,0,R,1,R,6,R,7,Z,0
102669,3,R,28,R,3,R,25,R,7,Z,0,R,1,R,4,R,1,R,4,R,8,R,3,Z,0,R,0,R,4,R,20,R,4,Z,0
102669,5,R,49,R,11,R,38,R,8,Z,0,R,1,R,7,Z,0,R,18,R,6,R,9,Z,0,Z,0,R,20,R,24,R,5,Z,0
102669,7,R,38,R,14,R,24,R,12,Z,0,Z,0,R,3,Z,0,R,10,R,3,R,10,R,0,R,0,R,1,R,20,R,17,Z,0
102669,9,R,4,R,1,R,3,Z,0,Z,0,Z,0,Z,0,Z,0,R,3,Z,0,R,1,Z,0,Z,0,Z,0,R,2,R,2,Z,0
102669,10,R,27,R,9,R,18,R,11,R,1,Z,0,R,2,Z,0,R,4,R,6,R,3,Z,0,Z,0,R,1,R,16,R,10,Z,0
102669,12,R,10,R,2,R,8,R,4,Z,0,R,2,R,1,Z,0,R,2,Z,0,R,1,Z,0,Z,0,Z,0,R,9,R,1,Z,0
102711,2,R,79,R,57,R,22,R,23,R,1,R,0,R,5,R,0,R,34,R,13,R,3,Z,0,R,0,R,54,R,21,R,4,R,0
102711,12,R,15,R,12,R,3,R,6,R,0,R,0,R,0,R,0,R,8,R,1,R,0,R,0,R,0,R,9,R,5,R,1,R,0
102845,2,R,891,R,250,R,641,R,88,R,25,R,53,R,177,R,20,R,424,R,69,R,27,R,8,R,2,R,422,R,361,R,106,R,0
102845,3,R,245,R,76,R,169,R,22,R,13,R,15,R,12,R,8,R,129,R,17,R,28,R,1,R,0,R,44,R,157,R,44,R,0
102845,5,R,50,R,11,R,39,R,6,R,2,R,4,R,5,R,5,R,17,R,7,R,3,R,1,R,0,R,8,R,27,R,15,R,0
102845,12,R,37,R,3,R,34,R,1,R,3,R,3,R,7,R,1,R,16,R,3,R,3,R,0,R,0,R,21,R,14,R,2,R,0
103501,2,R,93,R,12,R,81,R,17,R,7,R,6,R,12,R,1,R,44,R,4,R,2,R,0,R,0,R,33,R,46,R,14,R,0
103501,3,R,19,R,2,R,17,R,4,R,6,R,1,R,1,R,1,R,3,R,2,R,1,R,0,R,0,R,4,R,11,R,4,R,0
103501,12,R,45,R,5,R,40,R,13,R,8,R,4,R,3,R,0,R,13,R,3,R,1,R,0,R,0,R,12,R,22,R,11,R,0
103741,2,R,57,R,4,R,53,R,0,R,0,R,4,R,24,R,0,R,21,R,3,R,5,R,0,R,1,R,34,R,21,R,1,R,0
103741,12,R,69,R,0,R,69,R,2,R,0,R,4,R,34,R,0,R,21,R,8,R,0,R,0,R,1,R,41,R,23,R,4,R,0
103893,2,R,350,R,77,R,273,R,11,R,4,R,16,R,254,R,1,R,31,R,2,R,25,R,6,R,0,R,232,R,98,R,20,R,0
103893,3,R,328,R,49,R,279,R,23,R,13,R,35,R,136,R,1,R,87,R,4,R,26,R,3,R,0,R,83,R,204,R,41,R,0
103893,12,R,46,R,7,R,39,R,1,R,0,R,1,R,33,R,0,R,7,R,0,R,3,R,1,R,0,R,37,R,9,R,0,R,0
103909,2,R,165,R,15,R,150,R,20,R,2,R,14,R,87,R,0,R,24,R,0,R,18,R,0,R,0,R,95,R,61,R,9,R,0
103909,3,R,109,R,17,R,92,R,0,R,7,R,8,R,42,R,0,R,42,R,0,R,9,R,1,R,0,R,17,R,81,R,11,R,0
103909,12,R,57,R,10,R,47,R,2,R,1,R,2,R,40,R,0,R,7,R,2,R,3,R,0,R,0,R,36,R,18,R,3,R,0
103927,2,R,207,R,34,R,173,R,10,R,1,R,13,R,143,R,2,R,24,R,1,R,13,R,0,R,0,R,121,R,62,R,24,R,0
103927,3,R,62,R,10,R,52,R,0,R,6,R,4,R,25,R,1,R,20,R,2,R,4,R,0,R,0,R,5,R,44,R,13,R,0
103927,12,R,52,R,11,R,41,R,2,R,0,R,4,R,33,R,0,R,9,R,1,R,3,R,0,R,0,R,33,R,15,R,4,R,0
103954,2,R,3,R,0,R,3,R,0,R,0,R,0,R,1,R,0,R,2,R,0,R,0,R,0,R,0,R,2,R,1,R,0,R,0
103954,12,R,13,R,0,R,13,R,0,R,1,R,3,R,7,R,0,R,2,R,0,R,0,R,0,R,0,R,6,R,6,R,1,R,0
103963,2,R,244,R,214,R,30,R,29,R,3,R,21,R,114,R,0,R,61,R,15,R,1,Z,0,R,0,R,117,R,107,R,20,R,0
103963,3,R,2,R,1,R,1,R,1,Z,0,Z,0,Z,0,Z,0,R,1,Z,0,Z,0,Z,0,R,0,R,0,R,1,R,1,R,0
104090,3,R,71,R,11,R,60,R,6,Z,0,R,10,R,25,Z,0,R,20,R,2,R,8,Z,0,Z,0,R,11,R,46,R,14,Z,0
104090,5,R,188,R,24,R,164,R,4,R,12,R,17,R,53,Z,0,R,72,R,3,R,27,Z,0,Z,0,R,50,R,113,R,25,Z,0
104090,7,R,31,R,6,R,25,R,1,R,2,R,8,R,6,Z,0,R,11,R,2,R,1,Z,0,Z,0,R,0,R,9,R,22,Z,0
104090,12,R,150,R,4,R,146,R,22,R,2,R,24,R,57,R,1,R,14,R,5,R,25,Z,0,Z,0,R,70,R,60,R,20,Z,0
104151,2,R,25,R,6,R,19,R,0,R,2,R,2,R,2,R,0,R,19,R,0,R,0,R,0,R,0,R,16,R,7,R,2,R,0
104151,5,R,14221,R,6897,R,7324,R,167,R,1256,R,528,R,3564,R,36,R,6918,R,705,R,240,R,807,R,4,R,11714,R,2287,R,216,R,0
104151,7,R,5014,R,2814,R,2200,R,34,R,246,R,114,R,496,R,6,R,1347,R,95,R,44,R,2632,R,0,R,1980,R,2765,R,269,R,0
104151,9,R,863,R,431,R,432,R,7,R,42,R,20,R,92,R,2,R,404,R,35,R,13,R,248,R,0,R,38,R,762,R,63,R,0
104151,10,R,157,R,73,R,84,R,6,R,8,R,3,R,22,R,0,R,91,R,11,R,3,R,13,R,0,R,14,R,125,R,18,R,0
104151,12,R,1163,R,415,R,748,R,6,R,132,R,32,R,288,R,4,R,595,R,52,R,20,R,34,R,0,R,1027,R,117,R,19,R,0
104160,2,R,637,R,235,R,402,R,9,R,7,R,14,R,448,R,1,R,110,R,17,R,31,R,0,R,18,R,453,R,130,R,36,Z,0
104160,3,R,885,R,330,R,555,R,10,R,13,R,20,R,632,R,1,R,152,R,22,R,35,R,0,R,21,R,567,R,238,R,59,Z,0
104160,11,R,9,R,2,R,7,Z,0,R,1,Z,0,R,6,Z,0,Z,0,Z,0,R,2,R,0,R,2,R,2,R,5,Z,0,Z,0
104160,12,R,180,R,132,R,48,R,4,R,1,R,24,R,87,Z,0,R,38,Z,0,R,26,R,0,R,2,R,31,R,65,R,82,Z,0
104179,5,R,7543,R,3268,R,4275,R,75,R,458,R,196,R,2065,R,12,R,3806,R,358,R,150,R,423,R,0,R,6060,R,1255,R,228,R,0
104179,7,R,2267,R,988,R,1279,R,37,R,131,R,80,R,473,R,2,R,1085,R,91,R,122,R,246,R,0,R,484,R,1481,R,302,R,0
104179,9,R,987,R,437,R,550,R,14,R,106,R,23,R,138,R,2,R,442,R,33,R,79,R,150,R,0,R,11,R,867,R,109,R,0
104179,10,R,269,R,96,R,173,R,4,R,17,R,11,R,59,R,1,R,126,R,11,R,20,R,20,R,0,R,24,R,168,R,77,R,0
104179,12,R,216,R,137,R,79,R,8,R,11,R,5,R,49,R,0,R,123,R,11,R,4,R,5,R,0,R,130,R,75,R,11,R,0
104346,2,R,338,R,102,R,236,R,8,R,3,R,21,R,125,R,1,R,142,R,18,R,14,R,6,R,0,R,195,R,109,R,34,R,0
104346,3,R,489,R,160,R,329,R,16,R,3,R,28,R,178,R,1,R,214,R,20,R,22,R,7,R,0,R,235,R,172,R,82,R,0
104346,11,R,19,R,2,R,17,R,1,R,1,R,1,R,10,R,0,R,4,R,2,R,0,R,0,R,0,R,7,R,5,R,7,R,0
104346,12,R,306,R,238,R,68,R,13,R,6,R,26,R,112,R,1,R,134,R,9,R,5,R,0,R,2,R,57,R,129,R,117,R,1
104391,2,R,24,R,1,R,23,Z,0,Z,0,R,1,R,8,Z,0,R,12,R,1,R,2,Z,0,R,0,R,13,R,8,R,3,Z,0
104391,12,R,16,Z,0,R,16,Z,0,R,1,Z,0,R,3,Z,0,R,6,R,1,R,5,Z,0,R,0,R,13,R,1,R,2,Z,0
104425,2,R,266,R,85,R,181,R,3,R,8,R,8,R,139,R,0,R,89,R,12,R,2,R,5,R,0,R,174,R,63,R,29,R,0
104425,3,R,1444,R,941,R,503,R,7,R,55,R,142,R,421,R,9,R,723,R,63,R,15,R,9,R,0,R,495,R,821,R,128,R,0
104425,11,R,92,R,18,R,74,R,1,R,2,R,2,R,46,R,0,R,34,R,5,R,2,R,0,R,26,R,47,R,13,R,6,R,0
104425,12,R,148,R,66,R,82,R,2,R,2,R,5,R,57,R,1,R,73,R,6,R,2,R,0,R,0,R,66,R,48,R,34,R,0
104443,2,R,22,R,2,R,20,R,1,R,1,R,7,R,4,R,0,R,4,R,0,R,5,R,0,R,0,R,10,R,11,R,1,R,0
104443,12,R,1,R,1,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,1,R,0,R,0,R,0,R,0,R,1,R,0,R,0
104568,2,R,101,R,3,R,98,R,3,R,0,R,11,R,41,R,0,R,41,R,1,R,4,R,0,R,0,R,70,R,31,R,0,R,0
104568,12,R,222,R,0,R,222,R,2,R,5,R,27,R,74,R,1,R,102,R,9,R,2,R,0,R,0,R,118,R,87,R,17,R,0
104577,2,R,96,R,22,R,74,R,6,R,1,R,1,R,38,R,0,R,42,R,1,R,4,R,3,R,15,R,57,R,20,R,4,R,0
104577,3,R,439,R,143,R,296,R,30,R,2,R,10,R,92,R,1,R,270,R,5,R,20,R,9,R,26,R,275,R,101,R,37,R,0
104577,12,R,499,R,397,R,102,R,34,R,0,R,20,R,183,R,0,R,200,R,4,R,54,R,4,R,70,R,102,R,209,R,118,Z,0
104586,5,R,609,R,450,R,159,R,1,R,30,R,9,R,75,R,1,R,393,R,30,R,11,R,59,R,0,R,542,R,63,R,4,R,0
104586,7,R,14,R,12,R,2,R,0,R,0,R,1,R,0,R,0,R,7,R,0,R,0,R,6,R,0,R,3,R,11,R,0,R,0
104665,7,R,2,R,2,R,0,R,0,R,0,R,0,R,0,R,0,R,1,R,1,R,0,R,0,R,0,R,0,R,1,R,1,R,0
104708,2,R,1053,R,470,R,583,R,10,R,49,R,58,R,417,R,1,R,456,R,35,R,20,R,7,R,2,R,643,R,346,R,62,R,0
104708,3,R,1279,R,504,R,775,R,16,R,64,R,61,R,480,R,3,R,566,R,54,R,25,R,10,R,2,R,719,R,466,R,92,R,0
104708,11,R,261,R,69,R,192,R,2,R,16,R,18,R,121,R,0,R,87,R,12,R,4,R,1,R,18,R,146,R,75,R,22,R,0
104708,12,R,483,R,281,R,202,R,9,R,9,R,15,R,207,R,2,R,214,R,18,R,8,R,1,R,2,R,271,R,160,R,50,R,0
104717,5,R,13818,R,3696,R,10122,R,115,R,715,R,2141,R,3046,R,82,R,6583,R,562,R,435,R,139,R,0,R,4894,R,5444,R,3480,R,0
104717,7,R,12297,R,2732,R,9565,R,106,R,593,R,2473,R,2168,R,58,R,5976,R,352,R,427,R,144,R,0,R,785,R,6716,R,4796,R,0
104717,9,R,606,R,137,R,469,R,4,R,42,R,217,R,57,R,5,R,232,R,10,R,38,R,1,R,0,R,0,R,134,R,472,R,0
104717,10,R,412,R,73,R,339,R,3,R,19,R,128,R,71,R,3,R,162,R,8,R,17,R,1,R,0,R,11,R,163,R,238,R,0
105145,2,R,205,R,82,R,123,R,3,R,5,R,17,R,109,R,0,R,63,R,3,R,5,R,0,R,3,R,106,R,79,R,17,R,0
105145,3,R,547,R,142,R,405,R,7,R,30,R,43,R,244,R,0,R,194,R,18,R,10,R,1,R,3,R,148,R,317,R,79,R,0
105145,11,R,358,R,114,R,244,R,12,R,13,R,36,R,221,R,0,R,65,R,7,R,4,R,0,R,28,R,165,R,133,R,32,R,0
105145,12,R,387,R,164,R,223,R,10,R,13,R,63,R,179,R,0,R,109,R,6,R,7,R,0,R,0,R,152,R,155,R,80,R,0
105154,2,R,1013,R,421,R,592,R,37,R,56,R,53,R,269,R,2,R,502,R,59,R,15,R,20,R,3,R,590,R,344,R,76,R,0
105154,3,R,1490,R,612,R,878,R,44,R,72,R,73,R,402,R,6,R,766,R,77,R,24,R,26,R,3,R,767,R,582,R,138,R,0
105154,11,R,1044,R,630,R,414,R,30,R,46,R,64,R,353,R,1,R,491,R,34,R,19,R,6,R,6,R,433,R,419,R,186,R,0
105154,12,R,755,R,466,R,289,R,19,R,28,R,34,R,227,R,4,R,394,R,19,R,16,R,14,R,12,R,309,R,298,R,136,R,0
105206,2,R,209,R,51,R,158,R,5,R,4,R,2,R,47,R,1,R,141,R,6,R,2,R,1,R,0,R,85,R,89,R,35,R,0
105206,3,R,404,R,104,R,300,R,11,R,12,R,4,R,86,R,2,R,268,R,19,R,1,R,1,R,0,R,131,R,201,R,72,R,0
105206,12,R,271,R,172,R,99,R,2,R,4,R,3,R,98,R,1,R,153,R,7,Z,0,R,3,R,9,R,110,R,103,R,49,R,0
105215,2,R,324,R,309,R,15,R,10,R,2,R,18,R,56,R,3,R,188,R,32,R,15,R,0,R,0,R,152,R,127,R,45,R,0
105215,3,R,139,R,130,R,9,R,3,R,0,R,7,R,29,R,0,R,76,R,18,R,6,R,0,R,0,R,36,R,79,R,24,R,0
105297,2,R,6,R,1,R,5,R,5,Z,0,Z,0,R,1,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,3,R,3,Z,0,Z,0
105297,3,R,60,R,13,R,47,R,59,Z,0,Z,0,Z,0,R,1,Z,0,Z,0,Z,0,Z,0,Z,0,R,19,R,32,R,9,Z,0
105297,5,R,33,R,5,R,28,R,33,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,5,R,15,R,13,Z,0
105297,12,R,8,R,4,R,4,R,7,Z,0,Z,0,Z,0,Z,0,R,1,Z,0,Z,0,R,0,Z,0,R,3,R,1,R,4,Z,0
105330,2,R,9,R,0,R,9,R,1,R,1,R,0,R,1,R,0,R,6,R,0,R,0,R,0,R,0,R,7,R,1,R,1,R,0
105330,5,R,5167,R,1806,R,3361,R,131,R,140,R,142,R,1420,R,10,R,2820,R,305,R,155,R,44,R,1,R,3839,R,1038,R,289,R,0
105330,7,R,1627,R,641,R,986,R,41,R,29,R,45,R,267,R,2,R,758,R,51,R,332,R,102,R,0,R,292,R,988,R,347,R,0
105330,9,R,244,R,62,R,182,R,3,R,6,R,9,R,31,R,1,R,168,R,8,R,4,R,14,R,0,R,34,R,168,R,42,R,0
105330,10,R,149,R,38,R,111,R,6,R,3,R,13,R,27,R,0,R,90,R,3,R,2,R,5,R,0,R,9,R,83,R,57,R,0
105330,12,R,347,R,149,R,198,R,12,R,12,R,4,R,89,R,0,R,206,R,19,R,1,R,4,R,0,R,272,R,58,R,17,R,0
105349,2,R,148,R,38,R,110,R,22,R,3,R,0,R,34,R,1,R,81,R,3,R,4,R,0,R,10,R,80,R,45,R,13,R,0
105349,3,R,155,R,48,R,107,R,40,R,2,R,0,R,27,R,0,R,81,R,2,R,3,R,0,R,2,R,82,R,44,R,27,R,0
105349,12,R,290,R,171,R,119,R,75,R,6,R,0,R,64,R,0,R,134,R,5,R,6,R,0,R,106,R,138,R,33,R,13,R,0
105428,2,R,743,R,291,R,452,R,13,R,28,R,49,R,369,R,1,R,226,R,28,R,26,R,3,R,4,R,328,R,330,R,81,R,0
105428,3,R,940,R,293,R,647,R,20,R,39,R,67,R,515,R,3,R,227,R,40,R,24,R,5,R,5,R,439,R,392,R,104,R,0
105428,11,R,31,R,16,R,15,R,0,R,0,R,8,R,16,R,0,R,4,R,2,R,0,R,1,R,0,R,13,R,13,R,5,R,0
105428,12,R,304,R,74,R,230,R,11,R,6,R,31,R,183,R,2,R,56,R,6,R,6,R,3,R,0,R,132,R,114,R,58,R,0
105525,2,R,1586,R,687,R,899,R,27,R,56,R,71,R,713,R,3,R,598,R,38,R,69,R,11,R,5,R,808,R,585,R,188,R,0
105525,3,R,1710,R,725,R,985,R,24,R,56,R,62,R,785,R,2,R,675,R,43,R,46,R,17,R,1,R,768,R,758,R,183,R,0
105525,11,R,73,R,64,R,9,R,1,R,1,R,5,R,43,R,0,R,19,R,2,R,2,R,0,R,0,R,14,R,32,R,27,R,0
105525,12,R,804,R,502,R,302,R,6,R,14,R,23,R,301,R,0,R,290,R,14,R,151,R,5,R,1,R,285,R,319,R,199,R,0
105534,2,R,207,R,23,R,184,R,3,R,3,R,7,R,158,R,1,R,23,R,12,Z,0,Z,0,Z,0,R,139,R,64,R,4,Z,0
105534,3,R,467,R,91,R,376,R,12,R,24,R,58,R,163,R,4,R,164,R,38,R,4,Z,0,Z,0,R,77,R,315,R,75,Z,0
105534,5,R,280,R,70,R,210,R,4,R,29,R,25,R,77,R,2,R,121,R,15,R,7,Z,0,Z,0,R,10,R,178,R,92,Z,0
105534,7,R,24,R,4,R,20,R,1,R,2,R,2,R,3,Z,0,R,14,R,2,Z,0,Z,0,Z,0,Z,0,R,11,R,13,Z,0
105534,12,R,199,R,22,R,177,R,1,R,3,R,9,R,124,R,1,R,39,R,20,R,1,R,1,Z,0,R,127,R,62,R,10,Z,0
105543,2,R,187,R,19,R,168,R,44,R,3,R,3,R,94,Z,0,R,26,R,15,R,2,Z,0,Z,0,R,98,R,70,R,19,Z,0
105543,3,R,97,R,20,R,77,R,11,R,2,R,2,R,52,Z,0,R,21,R,7,R,2,Z,0,Z,0,R,15,R,69,R,13,Z,0
105543,12,R,125,R,11,R,114,R,34,R,3,Z,0,R,62,R,1,R,14,R,11,Z,0,Z,0,Z,0,R,81,R,36,R,8,Z,0
105589,5,R,102,R,38,R,64,R,1,R,2,R,3,R,4,Z,0,R,73,R,3,R,15,R,1,R,0,R,51,R,37,R,14,R,0
105589,7,R,187,R,41,R,146,R,1,R,3,R,7,R,8,R,0,R,132,R,4,R,31,R,1,R,0,R,22,R,112,R,53,R,0
105589,9,R,7,R,2,R,5,R,0,R,1,R,0,R,2,R,0,R,4,R,0,R,0,R,0,R,0,R,0,R,3,R,4,R,0
105589,10,R,10,R,1,R,9,R,1,R,0,R,1,R,0,R,0,R,7,R,1,R,0,R,0,R,0,R,0,R,5,R,5,R,0
105659,2,R,299,R,286,R,13,R,30,R,6,R,35,R,121,R,4,R,96,R,2,R,5,R,0,R,0,R,112,R,145,R,42,R,0
105659,3,R,46,R,45,R,1,R,10,R,0,R,4,R,10,R,1,R,21,R,0,R,0,R,0,R,0,R,7,R,28,R,11,R,0
105659,12,R,446,R,386,R,60,R,74,R,6,R,56,R,153,R,0,R,155,R,0,R,2,R,0,R,0,R,187,R,215,R,44,R,0
105668,2,R,740,R,383,R,357,R,12,R,27,R,36,R,214,R,0,R,395,R,31,R,25,R,0,R,31,R,306,R,286,R,117,R,0
105668,3,R,644,R,243,R,401,R,9,R,34,R,33,R,182,R,0,R,327,R,34,R,25,R,0,R,31,R,243,R,252,R,118,R,0
105668,11,R,241,R,86,R,155,R,7,R,6,R,22,R,75,R,3,R,104,R,13,R,11,R,0,R,0,R,30,R,138,R,73,R,0
105668,12,R,2357,R,1100,R,1257,R,42,R,35,R,252,R,1003,R,21,R,790,R,82,R,132,R,0,R,79,R,545,R,1120,R,613,R,0
105677,12,R,44,R,42,R,2,R,1,R,2,R,1,R,3,Z,0,R,37,Z,0,Z,0,Z,0,Z,0,R,27,R,14,R,3,Z,0
105747,2,R,418,R,181,R,237,R,17,R,15,R,17,R,93,R,0,R,237,R,19,R,16,R,4,R,0,R,260,R,130,R,28,R,0
105747,3,R,584,R,232,R,352,R,18,R,16,R,18,R,135,R,1,R,351,R,22,R,15,R,8,R,0,R,336,R,207,R,41,R,0
105747,11,R,44,R,11,R,33,R,0,R,3,R,5,R,15,R,0,R,18,R,2,R,1,R,0,R,1,R,14,R,17,R,12,R,0
105747,12,R,114,R,35,R,79,R,6,R,7,R,9,R,36,R,0,R,43,R,8,R,2,R,3,R,0,R,34,R,42,R,38,R,0
105792,2,R,296,R,105,R,191,R,5,R,5,R,43,R,183,R,2,R,45,R,8,R,5,R,0,R,9,R,177,R,81,R,29,R,0
105792,3,R,326,R,126,R,200,R,4,R,5,R,46,R,201,R,3,R,52,R,10,R,5,R,0,R,9,R,195,R,90,R,32,R,0
105792,11,R,9,R,4,R,5,R,0,R,0,R,0,R,2,R,0,R,7,R,0,R,0,R,0,R,0,R,1,R,3,R,5,R,0
105792,12,R,122,R,58,R,64,R,6,R,3,R,16,R,66,R,1,R,21,R,7,R,2,R,0,R,0,R,53,R,45,R,24,R,0
105899,2,R,2,R,1,R,1,R,0,R,0,R,0,R,1,R,0,R,1,R,0,R,0,R,0,R,0,R,1,R,1,R,0,R,0
105899,3,R,6,R,5,R,1,R,0,R,1,R,1,R,2,R,0,R,2,R,0,R,0,R,0,R,0,R,6,R,0,R,0,R,0
105899,5,R,187,R,111,R,76,R,2,R,4,R,20,R,43,R,0,R,94,R,14,R,2,R,8,R,0,R,149,R,25,R,13,R,0
105899,12,R,9,R,5,R,4,R,0,R,0,R,0,R,2,R,0,R,5,R,2,R,0,R,0,R,0,R,0,R,4,R,5,R,0
106041,2,R,295,R,270,R,25,R,15,R,2,R,9,R,90,R,9,R,126,R,38,R,6,R,0,R,0,R,213,R,76,R,6,R,0
106041,3,R,846,R,816,R,30,R,35,R,24,R,41,R,283,R,15,R,311,R,98,R,39,R,0,R,0,R,651,R,181,R,14,R,0
106148,2,R,458,R,184,R,274,R,9,R,5,R,4,R,104,R,1,R,289,R,25,R,16,R,5,R,15,R,269,R,115,R,59,R,0
106148,3,R,582,R,211,R,371,R,12,R,8,R,8,R,123,R,0,R,379,R,27,R,19,R,6,R,10,R,302,R,190,R,80,R,0
106148,11,R,124,R,37,R,87,R,4,R,3,R,2,R,42,R,0,R,64,R,5,R,4,R,0,R,18,R,51,R,43,R,12,R,0
106148,12,R,565,R,377,R,188,R,14,R,4,R,8,R,125,R,3,R,359,R,21,R,31,R,0,R,122,R,206,R,143,R,94,R,0
106245,2,R,4,R,2,R,2,R,0,R,0,R,0,R,1,R,0,R,2,R,1,R,0,R,0,R,0,R,1,R,3,R,0,R,0
